Season,Team Name,roster_person_fullName,roster_person_id,_Null_,active,alternateCaptain,birthCity,birthCountry,birthDate,birthStateProvince,captain,currentAge,currentTeam_id,currentTeam_link,currentTeam_name,firstName,fullName,height,id,lastName,link,nationality,primaryNumber,primaryPosition_abbreviation,primaryPosition_code,primaryPosition_name,primaryPosition_type,rookie,rosterStatus,shootsCatches,weight
20172018,Buffalo Sabres,Rasmus Ristolainen,8477499,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Turku,FIN,1994-10-27,"",0,25,7,/api/v1/teams/7,Buffalo Sabres,Rasmus,Rasmus Ristolainen,"6' 4""",8477499,Ristolainen,/api/v1/people/8477499,FIN,55,D,D,Defenseman,Defenseman,0,Y,R,220
20172018,Buffalo Sabres,Robin Lehner,8475215,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Gothenburg,SWE,1991-07-24,"",0,28,54,/api/v1/teams/54,Vegas Golden Knights,Robin,Robin Lehner,"6' 4""",8475215,Lehner,/api/v1/people/8475215,SWE,90,G,G,Goalie,Goalie,0,Y,L,240
20172018,Buffalo Sabres,"Ryan O'Reilly",8475158,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Clinton,CAN,1991-02-07,ON,0,29,19,/api/v1/teams/19,St. Louis Blues,Ryan,"Ryan O'Reilly","6' 1""",8475158,"O'Reilly",/api/v1/people/8475158,CAN,90,C,C,Center,Forward,0,Y,L,216
20172018,Buffalo Sabres,Sam Reinhart,8477933,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,West Vancouver,CAN,1995-11-06,BC,0,24,7,/api/v1/teams/7,Buffalo Sabres,Sam,Sam Reinhart,"6' 1""",8477933,Reinhart,/api/v1/people/8477933,CAN,23,C,C,Center,Forward,0,Y,R,194
20172018,Buffalo Sabres,Scott Wilson,8476293,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Oakville,CAN,1992-04-24,ON,0,27,7,/api/v1/teams/7,Buffalo Sabres,Scott,Scott Wilson,"5' 11""",8476293,Wilson,/api/v1/people/8476293,CAN,20,LW,L,Left Wing,Forward,0,N,L,177
20172018,Buffalo Sabres,Seth Griffith,8476495,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Wallaceburg,CAN,1993-01-04,ON,0,27,52,/api/v1/teams/52,Winnipeg Jets,Seth,Seth Griffith,"5' 9""",8476495,Griffith,/api/v1/people/8476495,CAN,25,C,C,Center,Forward,0,N,R,190
20172018,Buffalo Sabres,Taylor Fedun,8476166,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Edmonton,CAN,1988-06-04,AB,0,31,25,/api/v1/teams/25,Dallas Stars,Taylor,Taylor Fedun,"6' 1""",8476166,Fedun,/api/v1/people/8476166,CAN,42,D,D,Defenseman,Defenseman,0,Y,R,200
20172018,Buffalo Sabres,Victor Antipin,8479755,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Ust-Kamenogorsk,KAZ,1992-12-06,"","","","","","",Victor,Victor Antipin,"5' 11""",8479755,Antipin,/api/v1/people/8479755,RUS,93,D,D,Defenseman,Defenseman,0,Y,L,175
20172018,Buffalo Sabres,Zach Bogosian,8474567,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,MASSENA,USA,1990-07-15,NY,0,29,14,/api/v1/teams/14,Tampa Bay Lightning,Zach,Zach Bogosian,"6' 2""",8474567,Bogosian,/api/v1/people/8474567,USA,24,D,D,Defenseman,Defenseman,0,Y,R,200
20172018,Buffalo Sabres,Zach Redmond,8474743,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Traverse City,USA,1988-07-26,MI,"","","","","",Zach,Zach Redmond,"6' 2""",8474743,Redmond,/api/v1/people/8474743,USA,38,D,D,Defenseman,Defenseman,0,N,R,212
20172018,Buffalo Sabres,Zemgus Girgensons,8476878,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Riga,LVA,1994-01-05,"",0,26,7,/api/v1/teams/7,Buffalo Sabres,Zemgus,Zemgus Girgensons,"6' 2""",8476878,Girgensons,/api/v1/people/8476878,LVA,28,C,C,Center,Forward,0,Y,L,211
20172018,Calgary Flames,Andrew Mangiapane,8478233,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1996-04-04,ON,0,23,20,/api/v1/teams/20,Calgary Flames,Andrew,Andrew Mangiapane,"5' 10""",8478233,Mangiapane,/api/v1/people/8478233,CAN,88,LW,L,Left Wing,Forward,0,Y,L,184
20172018,Calgary Flames,Brett Kulak,8476967,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Edmonton,CAN,1994-01-06,AB,0,26,8,/api/v1/teams/8,Montréal Canadiens,Brett,Brett Kulak,"6' 2""",8476967,Kulak,/api/v1/people/8476967,CAN,77,D,D,Defenseman,Defenseman,0,Y,L,190
20172018,Calgary Flames,Chris Stewart,8473485,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1987-10-30,ON,0,32,4,/api/v1/teams/4,Philadelphia Flyers,Chris,Chris Stewart,"6' 2""",8473485,Stewart,/api/v1/people/8473485,CAN,44,RW,R,Right Wing,Forward,0,Y,R,242
20172018,Calgary Flames,Curtis Lazar,8477508,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Salmon Arm,CAN,1995-02-02,BC,0,25,7,/api/v1/teams/7,Buffalo Sabres,Curtis,Curtis Lazar,"6' 0""",8477508,Lazar,/api/v1/people/8477508,CAN,27,C,C,Center,Forward,0,Y,R,211
20172018,Calgary Flames,David Rittich,8479496,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Jihlava,CZE,1992-08-19,"",0,27,20,/api/v1/teams/20,Calgary Flames,David,David Rittich,"6' 3""",8479496,Rittich,/api/v1/people/8479496,CZE,33,G,G,Goalie,Goalie,0,Y,L,206
20172018,Calgary Flames,Dougie Hamilton,8476462,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1993-06-17,ON,0,26,12,/api/v1/teams/12,Carolina Hurricanes,Dougie,Dougie Hamilton,"6' 6""",8476462,Hamilton,/api/v1/people/8476462,CAN,19,D,D,Defenseman,Defenseman,0,I,R,229
20172018,Calgary Flames,Eddie Lack,8475663,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Norrtälje,SWE,1988-01-05,"","","","","","",Eddie,Eddie Lack,"6' 4""",8475663,Lack,/api/v1/people/8475663,SWE,31,G,G,Goalie,Goalie,0,N,L,187
20172018,Calgary Flames,Freddie Hamilton,8475878,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Toronto,CAN,1992-01-01,ON,"","","","","",Freddie,Freddie Hamilton,"6' 1""",8475878,Hamilton,/api/v1/people/8475878,CAN,13,C,C,Center,Forward,0,Y,R,195
20172018,Calgary Flames,Garnet Hathaway,8477903,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kennebunkport,USA,1991-11-23,ME,0,28,15,/api/v1/teams/15,Washington Capitals,Garnet,Garnet Hathaway,"6' 3""",8477903,Hathaway,/api/v1/people/8477903,USA,21,RW,R,Right Wing,Forward,0,Y,R,210
20172018,Calgary Flames,Jaromir Jagr,8448208,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Kladno,CZE,1972-02-15,"","","","","","",Jaromir,Jaromir Jagr,"6' 3""",8448208,Jagr,/api/v1/people/8448208,CZE,68,RW,R,Right Wing,Forward,0,N,L,230
20172018,Calgary Flames,Johnny Gaudreau,8476346,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Salem,USA,1993-08-13,NJ,0,26,20,/api/v1/teams/20,Calgary Flames,Johnny,Johnny Gaudreau,"5' 9""",8476346,Gaudreau,/api/v1/people/8476346,USA,13,LW,L,Left Wing,Forward,0,Y,L,165
20172018,Calgary Flames,Jon Gillies,8476903,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Concord,USA,1994-01-22,NH,0,26,20,/api/v1/teams/20,Calgary Flames,Jon,Jon Gillies,"6' 6""",8476903,Gillies,/api/v1/people/8476903,USA,32,G,G,Goalie,Goalie,1,N,L,223
20172018,Calgary Flames,Kris Versteeg,8471346,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Lethbridge,CAN,1986-05-13,AB,"","","","","",Kris,Kris Versteeg,"5' 11""",8471346,Versteeg,/api/v1/people/8471346,CAN,10,RW,R,Right Wing,Forward,0,N,R,176
20172018,Calgary Flames,Marek Hrivik,8475949,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Cadca,SVK,1991-08-28,"","","","","","",Marek,Marek Hrivik,"6' 2""",8475949,Hrivik,/api/v1/people/8475949,SVK,46,LW,L,Left Wing,Forward,0,I,R,197
20172018,Calgary Flames,Mark Giordano,8470966,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1983-10-03,ON,1,36,20,/api/v1/teams/20,Calgary Flames,Mark,Mark Giordano,"6' 1""",8470966,Giordano,/api/v1/people/8470966,CAN,5,D,D,Defenseman,Defenseman,0,Y,L,200
20172018,Calgary Flames,Mark Jankowski,8476873,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Hamilton,CAN,1994-09-13,ON,0,25,20,/api/v1/teams/20,Calgary Flames,Mark,Mark Jankowski,"6' 4""",8476873,Jankowski,/api/v1/people/8476873,CAN,77,C,C,Center,Forward,0,Y,L,212
20172018,Calgary Flames,Matt Bartkowski,8474749,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Pittsburgh,USA,1988-06-04,PA,0,31,30,/api/v1/teams/30,Minnesota Wild,Matt,Matt Bartkowski,"6' 1""",8474749,Bartkowski,/api/v1/people/8474749,USA,44,D,D,Defenseman,Defenseman,0,Y,L,198
20172018,Calgary Flames,Matt Stajan,8470162,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Mississauga,CAN,1983-12-19,ON,"","","","","",Matt,Matt Stajan,"6' 1""",8470162,Stajan,/api/v1/people/8470162,CAN,18,C,C,Center,Forward,0,Y,L,195
20172018,Calgary Flames,Matthew Tkachuk,8479314,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Scottsdale,USA,1997-12-11,AZ,0,22,20,/api/v1/teams/20,Calgary Flames,Matthew,Matthew Tkachuk,"6' 2""",8479314,Tkachuk,/api/v1/people/8479314,USA,19,LW,L,Left Wing,Forward,0,Y,L,202
20172018,Calgary Flames,Michael Frolik,8473564,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kladno,CZE,1988-02-17,"",0,32,7,/api/v1/teams/7,Buffalo Sabres,Michael,Michael Frolik,"6' 1""",8473564,Frolik,/api/v1/people/8473564,CZE,67,RW,R,Right Wing,Forward,0,Y,L,190
20172018,Calgary Flames,Michael Stone,8474628,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Winnipeg,CAN,1990-06-07,MB,0,29,20,/api/v1/teams/20,Calgary Flames,Michael,Michael Stone,"6' 3""",8474628,Stone,/api/v1/people/8474628,CAN,26,D,D,Defenseman,Defenseman,0,Y,R,210
20172018,Calgary Flames,Micheal Ferland,8475907,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Swan River,CAN,1992-04-20,MB,0,27,23,/api/v1/teams/23,Vancouver Canucks,Micheal,Micheal Ferland,"6' 1""",8475907,Ferland,/api/v1/people/8475907,CAN,79,LW,L,Left Wing,Forward,0,Y,L,217
20172018,Calgary Flames,Mikael Backlund,8474150,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Vasteras,SWE,1989-03-17,"",0,30,20,/api/v1/teams/20,Calgary Flames,Mikael,Mikael Backlund,"6' 0""",8474150,Backlund,/api/v1/people/8474150,SWE,11,C,C,Center,Forward,0,Y,L,200
20172018,Calgary Flames,Mike Smith,8469608,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kingston,CAN,1982-03-22,ON,0,37,22,/api/v1/teams/22,Edmonton Oilers,Mike,Mike Smith,"6' 5""",8469608,Smith,/api/v1/people/8469608,CAN,41,G,G,Goalie,Goalie,0,Y,L,220
20172018,Calgary Flames,Morgan Klimchuk,8477449,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Regina,CAN,1995-03-02,SK,0,25,9,/api/v1/teams/9,Ottawa Senators,Morgan,Morgan Klimchuk,"6' 0""",8477449,Klimchuk,/api/v1/people/8477449,CAN,52,LW,L,Left Wing,Forward,1,N,L,185
20172018,Calgary Flames,Nicholas Shore,8476406,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Denver,USA,1992-09-26,CO,0,27,52,/api/v1/teams/52,Winnipeg Jets,Nicholas,Nicholas Shore,"6' 1""",8476406,Shore,/api/v1/people/8476406,USA,21,C,C,Center,Forward,0,Y,R,198
20172018,Calgary Flames,Rasmus Andersson,8478397,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Malmö,SWE,1996-10-27,"",0,23,20,/api/v1/teams/20,Calgary Flames,Rasmus,Rasmus Andersson,"6' 1""",8478397,Andersson,/api/v1/people/8478397,SWE,4,D,D,Defenseman,Defenseman,0,Y,R,214
20172018,Calgary Flames,Ryan Lomberg,8479066,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Richmond Hill,CAN,1994-12-09,ON,0,25,20,/api/v1/teams/20,Calgary Flames,Ryan,Ryan Lomberg,"5' 9""",8479066,Lomberg,/api/v1/people/8479066,CAN,56,LW,L,Left Wing,Forward,1,N,L,187
20172018,Calgary Flames,Sam Bennett,8477935,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Holland Landing,CAN,1996-06-20,ON,0,23,20,/api/v1/teams/20,Calgary Flames,Sam,Sam Bennett,"6' 1""",8477935,Bennett,/api/v1/people/8477935,CAN,93,C,C,Center,Forward,0,Y,L,195
20172018,Calgary Flames,Sean Monahan,8477497,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Brampton,CAN,1994-10-12,ON,0,25,20,/api/v1/teams/20,Calgary Flames,Sean,Sean Monahan,"6' 2""",8477497,Monahan,/api/v1/people/8477497,CAN,23,C,C,Center,Forward,0,Y,L,200
20172018,Calgary Flames,Spencer Foo,8480330,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,St. Albert,CAN,1994-05-19,AB,0,25,20,/api/v1/teams/20,Calgary Flames,Spencer,Spencer Foo,"6' 0""",8480330,Foo,/api/v1/people/8480330,CAN,15,RW,R,Right Wing,Forward,1,N,R,190
20172018,Calgary Flames,TJ Brodie,8474673,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Chatham,CAN,1990-06-07,ON,0,29,20,/api/v1/teams/20,Calgary Flames,TJ,TJ Brodie,"6' 1""",8474673,Brodie,/api/v1/people/8474673,CAN,7,D,D,Defenseman,Defenseman,0,Y,L,185
20172018,Calgary Flames,Tanner Glass,8470854,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Regina,CAN,1983-11-29,SK,"","","","","",Tanner,Tanner Glass,"6' 1""",8470854,Glass,/api/v1/people/8470854,CAN,15,LW,L,Left Wing,Forward,0,Y,L,213
20172018,Calgary Flames,Travis Hamonic,8474612,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,St. Malo,CAN,1990-08-16,MB,0,29,20,/api/v1/teams/20,Calgary Flames,Travis,Travis Hamonic,"6' 2""",8474612,Hamonic,/api/v1/people/8474612,CAN,24,D,D,Defenseman,Defenseman,0,Y,R,205
20172018,Calgary Flames,Troy Brouwer,8471426,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Vancouver,CAN,1985-08-17,BC,0,34,19,/api/v1/teams/19,St. Louis Blues,Troy,Troy Brouwer,"6' 3""",8471426,Brouwer,/api/v1/people/8471426,CAN,36,RW,R,Right Wing,Forward,0,Y,R,213
20172018,Carolina Hurricanes,Brett Pesce,8477488,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Tarrytown,USA,1994-11-15,NY,0,25,12,/api/v1/teams/12,Carolina Hurricanes,Brett,Brett Pesce,"6' 3""",8477488,Pesce,/api/v1/people/8477488,USA,22,D,D,Defenseman,Defenseman,0,I,R,206
20172018,Carolina Hurricanes,Brock McGinn,8476934,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Fergus,CAN,1994-02-02,ON,0,26,12,/api/v1/teams/12,Carolina Hurricanes,Brock,Brock McGinn,"6' 0""",8476934,McGinn,/api/v1/people/8476934,CAN,23,LW,L,Left Wing,Forward,0,Y,L,187
20172018,Carolina Hurricanes,Cam Ward,8470320,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Saskatoon,CAN,1984-02-29,SK,"","","","","",Cam,Cam Ward,"6' 1""",8470320,Ward,/api/v1/people/8470320,CAN,30,G,G,Goalie,Goalie,0,Y,L,194
20172018,Carolina Hurricanes,Derek Ryan,8478585,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Spokane,USA,1986-12-29,WA,0,33,20,/api/v1/teams/20,Calgary Flames,Derek,Derek Ryan,"5' 10""",8478585,Ryan,/api/v1/people/8478585,USA,10,C,C,Center,Forward,0,Y,R,185
20172018,Carolina Hurricanes,Elias Lindholm,8477496,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Boden,SWE,1994-12-02,"",0,25,20,/api/v1/teams/20,Calgary Flames,Elias,Elias Lindholm,"6' 1""",8477496,Lindholm,/api/v1/people/8477496,SWE,28,C,C,Center,Forward,0,Y,R,195
20172018,Carolina Hurricanes,Haydn Fleury,8477938,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Carlyle,CAN,1996-07-08,SK,0,23,12,/api/v1/teams/12,Carolina Hurricanes,Haydn,Haydn Fleury,"6' 3""",8477938,Fleury,/api/v1/people/8477938,CAN,4,D,D,Defenseman,Defenseman,0,Y,L,208
20172018,Carolina Hurricanes,Jaccob Slavin,8476958,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Denver,USA,1994-05-01,CO,0,25,12,/api/v1/teams/12,Carolina Hurricanes,Jaccob,Jaccob Slavin,"6' 3""",8476958,Slavin,/api/v1/people/8476958,USA,74,D,D,Defenseman,Defenseman,0,Y,L,207
20172018,Carolina Hurricanes,Janne Kuokkanen,8479511,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Oulunsalo,FIN,1998-05-25,"",0,21,1,/api/v1/teams/1,New Jersey Devils,Janne,Janne Kuokkanen,"6' 1""",8479511,Kuokkanen,/api/v1/people/8479511,FIN,59,LW,L,Left Wing,Forward,1,Y,L,193
20172018,Carolina Hurricanes,Jeff Skinner,8475784,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1992-05-16,ON,0,27,7,/api/v1/teams/7,Buffalo Sabres,Jeff,Jeff Skinner,"5' 11""",8475784,Skinner,/api/v1/people/8475784,CAN,53,LW,L,Left Wing,Forward,0,Y,L,195
20172018,Carolina Hurricanes,Joakim Nordstrom,8475807,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Stockholm,SWE,1992-02-25,"",0,28,6,/api/v1/teams/6,Boston Bruins,Joakim,Joakim Nordstrom,"6' 1""",8475807,Nordstrom,/api/v1/people/8475807,SWE,20,C,C,Center,Forward,0,Y,L,194
20172018,Carolina Hurricanes,Jordan Staal,8473533,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Thunder Bay,CAN,1988-09-10,ON,1,31,12,/api/v1/teams/12,Carolina Hurricanes,Jordan,Jordan Staal,"6' 4""",8473533,Staal,/api/v1/people/8473533,CAN,11,C,C,Center,Forward,0,Y,L,220
20172018,Carolina Hurricanes,Josh Jooris,8477591,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Burlington,CAN,1990-07-14,ON,"","","","","",Josh,Josh Jooris,"6' 1""",8477591,Jooris,/api/v1/people/8477591,CAN,36,RW,R,Right Wing,Forward,0,N,R,198
20172018,Carolina Hurricanes,Justin Faulk,8475753,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,South St. Paul,USA,1992-03-20,MN,0,27,19,/api/v1/teams/19,St. Louis Blues,Justin,Justin Faulk,"6' 0""",8475753,Faulk,/api/v1/people/8475753,USA,72,D,D,Defenseman,Defenseman,0,Y,R,217
20172018,Carolina Hurricanes,Justin Williams,8468508,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Cobourg,CAN,1981-10-04,ON,0,38,12,/api/v1/teams/12,Carolina Hurricanes,Justin,Justin Williams,"6' 1""",8468508,Williams,/api/v1/people/8468508,CAN,14,RW,R,Right Wing,Forward,0,Y,R,184
20172018,Carolina Hurricanes,Klas Dahlbeck,8476403,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Katrineholm,SWE,1991-07-06,"","","","","","",Klas,Klas Dahlbeck,"6' 3""",8476403,Dahlbeck,/api/v1/people/8476403,SWE,6,D,D,Defenseman,Defenseman,0,Y,L,207
20172018,Carolina Hurricanes,Lee Stempniak,8470740,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",West Seneca,USA,1983-02-04,NY,"","","","","",Lee,Lee Stempniak,"5' 11""",8470740,Stempniak,/api/v1/people/8470740,USA,18,RW,R,Right Wing,Forward,0,Y,R,195
20172018,Carolina Hurricanes,Lucas Wallmark,8478027,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Umea,SWE,1995-09-05,"",0,24,13,/api/v1/teams/13,Florida Panthers,Lucas,Lucas Wallmark,"6' 0""",8478027,Wallmark,/api/v1/people/8478027,SWE,71,C,C,Center,Forward,0,Y,L,178
20172018,Carolina Hurricanes,Marcus Kruger,8475323,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,0,"",Stockholm,SWE,1990-05-27,"","","","","","",Marcus,Marcus Kruger,"6' 0""",8475323,Kruger,/api/v1/people/8475323,SWE,16,C,C,Center,Forward,0,Y,L,186
20172018,Carolina Hurricanes,Martin Necas,8480039,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Nove Mesto na Morave,CZE,1999-01-15,"",0,21,12,/api/v1/teams/12,Carolina Hurricanes,Martin,Martin Necas,"6' 2""",8480039,Necas,/api/v1/people/8480039,CZE,88,C,C,Center,Forward,1,Y,R,189
